URL,Zip code,City,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/mixed-building/for-sale/6700/arlon/vbd81693,6700,Arlon,House,mixed-building,399000,for sale,4,215,1,,,0,,1,,105,2,0,1
https://immovlan.be/en/detail/apartment/for-sale/3270/scherpenheuvel-zichem/rbv36808,3270,Scherpenheuvel-Zichem,Apartment,apartment,315000,for sale,2,88,,,,1,,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/4870/trooz/vbd87295,4870,Trooz,Apartment,apartment,241000,for sale,2,77,,,,1,50,,,,2,0,4
https://immovlan.be/en/detail/studio/for-sale/8400/oostende/rbu50698,8400,Oostende,Apartment,studio,165000,for sale,,36,,1,,1,2,0,,,,1,2
https://immovlan.be/en/detail/residence/for-sale/1980/zemst/rbv08204,1980,Zemst,House,residence,549000,for sale,3,190,2,0,,1,,1,,1228,4,,1
https://immovlan.be/en/detail/residence/for-sale/7340/wasmes/vbd89796,7340,Wasmes,House,residence,130000,for sale,3,136,,0,,0,,1,,420,4,,0
https://immovlan.be/en/detail/duplex/for-sale/1070/anderlecht/vbd90693,1070,Anderlecht,Apartment,duplex,380000,for sale,4,255,,0,,1,,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbd89983,6747,Châtillon,House,residence,298000,for sale,2,114,,0,,1,,0,,89,2,,1
https://immovlan.be/en/detail/residence/for-sale/4681/hermalle-sous-argenteau/vbd85841,4681,Hermalle-sous-Argenteau,House,residence,409000,for sale,3,255,,,,1,50,1,,1801,2,,
https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46288,1020,Laken,House,residence,770000,for sale,4,270,2,,,1,7,1,,,3,0,4
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd77754,1030,Schaarbeek,Apartment,apartment,230000,for sale,2,80,3,0,,1,5,0,,,,0,1
https://immovlan.be/en/detail/studio/for-sale/1040/etterbeek/vbd30305,1040,Etterbeek,Apartment,studio,185000,for sale,0,40,1,0,,1,5,1,5,,2,,1
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbc82916,1400,Nivelles,House,residence,390000,for sale,3,149,3,0,,1,20,1,88,212,2,0,1
https://immovlan.be/en/detail/mixed-building/for-sale/2490/balen/rbv25960,2490,Balen,House,mixed-building,599000,for sale,3,500,,,,1,,1,,1802,4,,2
https://immovlan.be/en/detail/residence/for-sale/1780/wemmel/rbv25120,1780,Wemmel,House,residence,469000,for sale,3,152,,,,0,,1,,256,2,,4
https://immovlan.be/en/detail/residence/for-sale/7060/soignies/vbd88709,7060,Soignies,House,residence,391436,for sale,3,158,,,,,,1,,777,4,,4
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd84332,1160,Oudergem,Apartment,apartment,655000,for sale,3,127,2,0,,1,8,0,,,3,0,4
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd84990,5660,Couvin,House,residence,70000,for sale,2,81,,,,1,21,1,139,209,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vba20293,1040,Etterbeek,Apartment,apartment,565000,for sale,2,,,0,,1,,1,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/1330/rixensart/vbd87605,1330,Rixensart,House,residence,495000,for sale,3,110,,0,,1,,1,,313,3,0,2
https://immovlan.be/en/detail/apartment/for-sale/1170/watermaal-bosvoorde/vbd80372,1170,Watermaal-Bosvoorde,Apartment,apartment,300000,for sale,1,49,,0,,0,,0,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/5000/namur/vbd71611,5000,Namur,House,mixed-building,650000,for sale,6,340,1,0,,1,10,0,,174,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd46284,1120,Neder-Over-Heembeek,House,residence,785000,for sale,3,308,2,,,1,7,1,,,3,0,4
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbc96272,1150,Sint-Pieters-Woluwe,House,residence,580000,for sale,3,154,,0,,1,8,1,88,182,2,,0
https://immovlan.be/en/detail/residence/for-sale/1861/wolvertem/rbv24792,1861,Wolvertem,House,residence,349000,for sale,4,213,,0,,0,,0,,689,3,,0
https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd88945,4800,Verviers,Apartment,apartment,119000,for sale,2,102,,,,1,9,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbv23143,9400,Ninove,House,residence,199000,for sale,3,171,1,0,,1,,1,,463,2,0,
https://immovlan.be/en/detail/duplex/for-sale/6600/bastogne/vbd92702,6600,Bastogne,Apartment,duplex,380000,for sale,3,135,3,,,1,9,,,,,0,2
https://immovlan.be/en/detail/residence/for-sale/9160/lokeren/rbv29899,9160,Lokeren,House,residence,649000,for sale,3,240,,,,0,,1,,908,,,3
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbu95307,1070,Anderlecht,Apartment,apartment,260000,for sale,3,91,,,,1,8,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd64694,5500,Dinant,House,residence,249000,for sale,3,125,3,,,1,32,0,,66,2,0,3
https://immovlan.be/en/detail/residence/for-sale/1460/virginal-samme/rbv01161,1460,Virginal-Samme,House,residence,695000,for sale,5,550,,0,,1,30,1,1085,16946,4,,1
https://immovlan.be/en/detail/apartment/for-sale/8660/de-panne/rbv23881,8660,De,Apartment,apartment,59000,for sale,1,19,,,,1,,,,,4,,
https://immovlan.be/en/detail/residence/for-sale/1930/zaventem/rbv11760,1930,Zaventem,House,residence,299000,for sale,3,94,,0,,0,,1,22,,2,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd56577,1030,Schaarbeek,Apartment,apartment,255000,for sale,2,84,1,0,,1,4,0,,,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd91419,1000,Brussels,Apartment,apartment,520000,for sale,2,133,3,0,,1,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbv25384,3500,Hasselt,House,residence,515000,for sale,3,183,,0,,0,,1,,335,3,1,1
https://immovlan.be/en/detail/residence/for-sale/6220/fleurus/vbd58200,6220,Fleurus,House,residence,230000,for sale,1,385,,0,,1,121,0,,557,3,,1
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbv15065,1800,Vilvoorde,House,residence,449000,for sale,4,219,2,,,1,,1,,299,3,,1
https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/vbd74636,1210,Sint-Joost-ten-Node,Apartment,apartment,635000,for sale,3,125,2,0,,1,10,0,,,2,0,3
https://immovlan.be/en/detail/villa/for-sale/6690/vielsalm/vbd07677,6690,Vielsalm,House,villa,178000,for sale,2,144,,0,,1,,1,,908,,,
https://immovlan.be/en/detail/residence/for-sale/3530/houthalen-helchteren/rbv22763,3530,Houthalen-Helchteren,House,residence,599000,for sale,4,279,2,0,,1,,1,,626,4,,
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd60649,5590,Ciney,House,residence,299000,for sale,3,140,3,0,,1,20,1,584,584,4,0,1
https://immovlan.be/en/detail/penthouse/for-sale/4670/blegny/vbd89561,4670,Blégny,Apartment,penthouse,449000,for sale,3,150,,0,,1,75,0,,,4,0,1
https://immovlan.be/en/detail/villa/for-sale/1630/linkebeek/rbv15729,1630,Linkebeek,House,villa,845000,for sale,4,231,,0,0,1,,1,,,,,1
https://immovlan.be/en/detail/ground-floor/for-sale/3640/kinrooi/rbv31068,,,Apartment,ground-floor,,for sale,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd88998,1180,Ukkel,House,residence,585000,for sale,4,152,3,0,,1,18,1,154,216,2,0,1
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd86212,1180,Ukkel,Apartment,penthouse,899000,for sale,2,140,2,,,1,30,1,,,3,0,4
https://immovlan.be/en/detail/residence/for-sale/3690/zutendaal/rbv09631,3690,Zutendaal,House,residence,259000,for sale,3,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd87470,1080,Sint-Jans-Molenbeek,Apartment,apartment,490000,for sale,3,145,2,,,1,,1,224,,2,0,2
https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbv23343,9100,Sint-Niklaas,Apartment,apartment,229000,for sale,2,87,,0,,1,,1,,,2,,2
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd88546,1040,Etterbeek,Apartment,apartment,250000,for sale,1,61,,0,,0,,0,,,2,,
https://immovlan.be/en/detail/apartment/for-sale/1390/grez-doiceau/rbv10376,1390,Grez-Doiceau,Apartment,apartment,340000,for sale,2,90,2,0,,1,23,0,,,2,0,2
https://immovlan.be/en/detail/duplex/for-sale/2310/rijkevorsel/rbv34473,2310,Rijkevorsel,Apartment,duplex,439000,for sale,2,132,1,0,,1,,0,,,,,1
https://immovlan.be/en/detail/residence/for-sale/6820/florenville/vwd12986,6820,Florenville,House,residence,190000,for sale,4,200,,,,1,,1,,7600,,,
https://immovlan.be/en/detail/apartment/for-sale/2560/nijlen/rbv35081,2560,Nijlen,Apartment,apartment,389000,for sale,2,142,,0,,1,50,0,,,3,,1
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd25615,1400,Nivelles,House,residence,325000,for sale,3,150,,,,1,20,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/1560/hoeilaart/vbd84738,1560,Hoeilaart,House,residence,1950000,for sale,5,950,,,0,1,,1,10002,10002,4,1,1
https://immovlan.be/en/detail/residence/for-sale/6530/thuin/vba96163,6530,Thuin,House,residence,395000,for sale,3,179,,,,,,1,,379,2,,
https://immovlan.be/en/detail/residence/for-sale/7387/honnelles/vbd90508,7387,Honnelles,House,residence,199000,for sale,3,,,,,1,,1,,378,3,,4
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv31563,9000,Gent,Apartment,apartment,415000,for sale,3,113,2,0,,1,14,,,,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/vbd78613,1800,Vilvoorde,Apartment,apartment,369000,for sale,3,125,2,,,1,14,,,,2,0,2
https://immovlan.be/en/detail/residence/for-sale/6687/bertogne/vbd07155,6687,Bertogne,House,residence,400000,for sale,4,,,0,,1,,0,,1065,3,,4
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd85016,1480,Tubize,Apartment,apartment,149000,for sale,1,45,,0,,0,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/6660/nadrin/vbd07662,6660,Nadrin,House,residence,138500,for sale,4,500,,0,,0,,0,,6160,,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbs41014,1070,Anderlecht,Apartment,apartment,295000,for sale,3,103,3,,,1,4,0,,,2,,1
https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vwd15570,1470,Genappe,House,residence,450000,for sale,4,145,2,,1,1,,1,150,266,2,,2
https://immovlan.be/en/detail/residence/for-sale/9052/zwijnaarde/rbv33828,9052,Zwijnaarde,House,residence,725000,for sale,3,210,,0,,1,30,1,1000,1193,4,0,1
https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbu75671,8900,Ieper,Apartment,apartment,485000,for sale,2,109,,,,1,,0,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbc78567,1190,Vorst,House,residence,650000,for sale,3,260,0,,0,,,,,70,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vaz83727,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,,for sale,1,70,,0,,1,,1,,,,,4
https://immovlan.be/en/detail/apartment/for-sale/9470/denderleeuw/rbv31547,9470,Denderleeuw,Apartment,apartment,,for sale,2,89,,0,,1,,0,,,,,3
https://immovlan.be/en/detail/residence/for-sale/1820/steenokkerzeel/rbv25288,1820,Steenokkerzeel,House,residence,375000,for sale,3,189,,,,1,28,0,,115,2,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd83932,1050,Elsene,Apartment,apartment,365000,for sale,2,91,3,0,,0,,0,,,2,0,2
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd35096,1000,Brussels,Apartment,apartment,235000,for sale,1,65,2,1,,1,9,0,,,2,0,2
https://immovlan.be/en/detail/apartment/for-sale/1410/waterloo/vbd08196,1410,Waterloo,Apartment,apartment,217000,for sale,1,55,,,,0,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd86006,1150,Sint-Pieters-Woluwe,House,residence,390000,for sale,2,82,,0,,1,15,1,80,167,2,0,0
https://immovlan.be/en/detail/villa/for-sale/1190/vorst/vbd93787,1190,Vorst,House,villa,840000,for sale,5,245,2,0,,1,60,,,235,4,,2
https://immovlan.be/en/detail/residence/for-sale/5540/hastiere/vbd91346,5540,Hastière,House,residence,309000,for sale,4,450,3,0,,0,,1,1000,1430,4,0,0
https://immovlan.be/en/detail/loft/for-sale/1190/vorst/vbd91423,1190,Vorst,Apartment,loft,485000,for sale,,350,,0,,,,,,,2,0,1
https://immovlan.be/en/detail/ground-floor/for-sale/2280/grobbendonk/rbv30446,2280,Grobbendonk,Apartment,ground-floor,375000,for sale,2,113,2,0,,1,,1,70,,2,,
https://immovlan.be/en/detail/villa/for-sale/1910/kampenhout/rbv35755,1910,Kampenhout,House,villa,1095000,for sale,4,389,,,,0,,1,,2098,4,,
https://immovlan.be/en/detail/residence/for-sale/5380/fernelmont/vbd80418,5380,Fernelmont,House,residence,190000,for sale,4,165,,0,,1,,1,,465,3,,1
https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd91509,6020,Dampremy,House,residence,139000,for sale,3,115,,0,,1,30,1,11,130,2,,
https://immovlan.be/en/detail/residence/for-sale/5600/villers-le-gambon/vbd59068,5600,Villers-le-Gambon,House,residence,160000,for sale,2,145,,0,,0,,1,,,,,
https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbd28101,1040,Etterbeek,House,residence,750000,for sale,4,235,,,0,1,8,1,,140,,,1
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vaz83730,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,,for sale,2,,,0,,1,,1,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd64313,6900,Marche-en-Famenne,House,residence,235000,for sale,3,90,,0,,1,4,1,120,195,2,0,0
https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbv25137,2000,Antwerp,Apartment,studio,187000,for sale,,32,,0,,0,,1,,,2,,1
https://immovlan.be/en/detail/duplex/for-sale/2180/ekeren/rbv34591,2180,Ekeren,Apartment,duplex,265000,for sale,3,113,,0,,1,9,0,,,4,,1
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd67706,5002,Saint-Servais,House,residence,159000,for sale,2,70,3,0,,0,,0,,,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbu32902,8400,Oostende,Apartment,apartment,445000,for sale,2,122,,,,1,10,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/8000/brugge/rbv38562,8000,Brugge,Apartment,apartment,275000,for sale,1,100,,0,1,1,31,0,,,,,1
https://immovlan.be/en/detail/mixed-building/for-sale/1060/sint-gillis/vbc87189,1060,Sint-Gillis,House,mixed-building,1420000,for sale,6,467,2,0,,1,10,1,190,285,2,,2
https://immovlan.be/en/detail/mixed-building/for-sale/5377/somme-leuze/vbd66249,5377,Somme-Leuze,House,mixed-building,499000,for sale,4,180,,0,,1,68,1,1200,1750,4,0,1
https://immovlan.be/en/detail/residence/for-sale/9080/lochristi/rbv38771,9080,Lochristi,House,residence,495000,for sale,4,222,3,0,,1,35,1,175,594,4,0,1
https://immovlan.be/en/detail/apartment/for-sale/3530/houthalen-helchteren/rbv37977,3530,Houthalen-Helchteren,Apartment,apartment,149000,for sale,2,46,3,,,1,,0,,,4,,1
https://immovlan.be/en/detail/apartment/for-sale/1370/jodoigne/vbd75468,1370,Jodoigne,Apartment,apartment,159000,for sale,1,48,,0,,1,6,0,,,2,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbb90073,1080,Sint-Jans-Molenbeek,Apartment,apartment,167000,for sale,1,60,,,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/1080/sint-jans-molenbeek/vbd76616,1080,Sint-Jans-Molenbeek,Apartment,duplex,450000,for sale,5,183,,0,0,0,,0,,,,,1
https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd91429,1180,Ukkel,Apartment,duplex,1550000,for sale,3,245,2,0,,1,29,0,,,4,0,4
https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbd50116,6760,Virton,House,residence,698000,for sale,12,600,3,0,,1,,1,,907,4,0,1
https://immovlan.be/en/detail/apartment/for-sale/1630/linkebeek/vbd77067,1630,Linkebeek,Apartment,apartment,269000,for sale,2,165,,0,,1,2,0,,,2,,0
https://immovlan.be/en/detail/residence/for-sale/1430/quenast/vbd71474,1430,Quenast,House,residence,195000,for sale,2,125,,0,,1,23,0,,94,2,,0
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vaz03804,1050,Elsene,Apartment,apartment,1790000,for sale,4,300,2,0,,1,60,0,,,3,0,2
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv34469,8620,Nieuwpoort,Apartment,apartment,129000,for sale,1,,,,,1,,1,,,,1,
https://immovlan.be/en/detail/residence/for-sale/4140/sprimont/vbd93734,4140,Sprimont,House,residence,229000,for sale,2,86,1,0,,1,8,,,119,2,,1
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/rbu97350,1070,Anderlecht,House,residence,365000,for sale,7,233,,0,0,1,,0,,,,,1
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65209,1000,Brussels,Apartment,apartment,356000,for sale,2,,,0,,1,,,,,3,,4
https://immovlan.be/en/detail/residence/for-sale/4683/vivegnis/vbd87100,4683,Vivegnis,House,residence,195000,for sale,3,148,3,,,1,15,1,201,344,2,0,1
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd50292,1050,Elsene,Apartment,apartment,895000,for sale,3,236,3,0,,1,34,0,,,3,0,2
https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbd29080,6997,Érezée,House,residence,199000,for sale,2,110,3,0,,0,,0,,,2,0,3
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbv30523,8670,Koksijde,Apartment,apartment,169900,for sale,0,34,,1,,1,,0,,,,,1
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbv31408,8200,Sint-Michiels,House,residence,400000,for sale,4,308,,0,,1,12,1,458,458,4,0,1
https://immovlan.be/en/detail/residence/for-sale/6983/ortho/vbd13611,6983,Ortho,House,residence,,for sale,10,486,,0,,0,,1,2960,2960,,,0
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd92687,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,765000,for sale,2,123,,,0,1,13,1,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/rwc41799,6700,Arlon,House,residence,520000,for sale,4,221,,,,,,,,2000,3,,2
https://immovlan.be/en/detail/villa/for-sale/1460/ittre/vbd55326,1460,Ittre,House,villa,575000,for sale,5,223,3,0,1,1,,1,2327,6500,4,0,1
https://immovlan.be/en/detail/mixed-building/for-sale/4130/esneux/vbd07328,4130,Esneux,House,mixed-building,385000,for sale,4,293,3,,,1,,,,210,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd35746,1030,Schaarbeek,House,residence,1950000,for sale,6,727,,,,0,,1,,,2,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84517,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,625000,for sale,3,113,2,0,,1,39,1,,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/5600/samart/vbd62548,5600,Samart,House,residence,135000,for sale,3,,,,,0,,1,,,,,0
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd79128,6061,Montignies-sur-Sambre,House,residence,125000,for sale,2,103,,0,,0,,1,,203,2,,
https://immovlan.be/en/detail/mixed-building/for-sale/4020/liege/vbd93058,4020,Liege,House,mixed-building,1190000,for sale,12,792,3,0,,0,,0,,460,2,0,1
https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbv24437,2580,Beerzel,House,residence,335000,for sale,2,148,,,,1,,1,,489,3,,
https://immovlan.be/en/detail/studio/for-sale/1180/ukkel/vbd79929,1180,Ukkel,Apartment,studio,225000,for sale,1,41,,,0,0,,0,,,2,,2
https://immovlan.be/en/detail/mixed-building/for-sale/7911/buissenal/rbv29926,7911,Buissenal,House,mixed-building,99500,for sale,,148,,,,0,,,,,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd10345,1180,Ukkel,Apartment,apartment,265000,for sale,1,65,,,,1,20,0,,,3,,
https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbv29770,2500,Lier,House,residence,385000,for sale,3,128,,0,,0,,1,46,,2,,1
https://immovlan.be/en/detail/mixed-building/for-sale/1050/elsene/vbd49591,1050,Elsene,House,mixed-building,635000,for sale,3,255,,,,1,,1,85,230,2,0,0
https://immovlan.be/en/detail/residence/for-sale/8570/anzegem/rbv37889,8570,Anzegem,House,residence,395000,for sale,4,301,2,0,,1,40,1,250,503,4,0,1
https://immovlan.be/en/detail/residence/for-sale/9470/denderleeuw/rbv37890,9470,Denderleeuw,House,residence,299000,for sale,2,120,,0,,1,,1,,104,2,,1
https://immovlan.be/en/detail/residence/for-sale/3370/boutersem/rbv00917,3370,Boutersem,House,residence,549000,for sale,3,167,2,0,,1,,1,,1514,4,0,3
https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vwd14040,1190,Vorst,House,residence,750000,for sale,4,200,3,,1,1,,1,,,2,,1
https://immovlan.be/en/detail/residence/for-sale/8511/aalbeke/rbv38341,8511,Aalbeke,House,residence,129000,for sale,3,132,,,,0,,1,,260,2,,
https://immovlan.be/en/detail/residence/for-sale/8560/wevelgem/rbu61430,8560,Wevelgem,House,residence,208000,for sale,5,158,,,,0,,1,,1130,3,,
https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd92908,1020,Laken,House,residence,309000,for sale,3,160,,,,1,36,0,,96,2,,
